,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,Unnamed: 16
524584,2012,Toyota,Avalon,Limited,sedan,automatic,4t1bk3db8cu465375,ga,4.9,14357.0,black,black,world omni financial corporation,21600,23700,Thu Jun 11 2015 03:00:00 GMT-0700 (PDT),
395831,2011,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap2bn458637,oh,3.2,73770.0,burgundy,black,the car connection,9350,8300,Thu Mar 05 2015 01:00:00 GMT-0800 (PST),
178066,2006,Ford,F-150,XL,SuperCab,,1ftpx14556kd39288,ca,3.4,170216.0,white,gray,ge fleet services for itself/servicer,5675,5800,Thu Jan 22 2015 04:00:00 GMT-0800 (PST),
68474,2014,Kia,Forte,LX,Sedan,automatic,knafx4a61e5218195,oh,5.0,11649.0,blue,gray,"kia motors america, inc",12850,12600,Tue Jan 06 2015 01:30:00 GMT-0800 (PST),
159887,2012,Kia,Optima,LX,Sedan,automatic,5xxgm4a72cg061911,nj,4.4,16234.0,white,gray,santander consumer,13250,13800,Wed Jan 21 2015 01:30:00 GMT-0800 (PST),
178668,2004,Lexus,RX 330,Base,SUV,automatic,jtjga31u840034849,tx,2.4,61064.0,gray,gray,texas direct auto,9400,9900,Wed Jan 21 2015 02:20:00 GMT-0800 (PST),
401127,2015,GMC,Acadia,SLT-1,SUV,automatic,1gkkrrkd3fj109241,fl,4.1,13850.0,silver,black,enterprise veh exchange/rental,31900,31700,Fri Mar 06 2015 01:20:00 GMT-0800 (PST),
212699,2008,Kia,Spectra,EX,Sedan,automatic,knafe121885576339,ny,1.9,95814.0,blue,gray,primeritus remarketing/liberty savings fc,2700,1600,Wed Jan 28 2015 03:00:00 GMT-0800 (PST),
139082,2010,Chrysler,300,Touring,Sedan,automatic,2c3ck5cv6ah319027,fl,2.5,55242.0,gray,black,par north america,12150,10000,Fri Jan 16 2015 01:25:00 GMT-0800 (PST),
205166,2003,GMC,Envoy XL,SLT,SUV,automatic,1gkes16p636233901,sc,4.2,155817.0,black,gray,hendrick hyundai,2050,3300,Tue Jan 27 2015 02:00:00 GMT-0800 (PST),
285004,2012,Jeep,Liberty,Sport,SUV,automatic,1c4pjmakxcw140433,pa,4.3,37248.0,black,black,hann financial services,15000,13800,Fri Feb 13 2015 01:00:00 GMT-0800 (PST),
486568,2013,Ford,Focus,SE,sedan,automatic,1fadp3f28dl375359,wi,4.1,89933.0,silver,black,wheels exchange llc,7275,8400,Wed Jun 03 2015 03:00:00 GMT-0700 (PDT),
163385,2005,Honda,Odyssey,EX,Minivan,,5fnrl38485b410965,or,2.9,104925.0,silver,gray,wilsonville toyota scion,5175,5900,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),
532844,2014,Toyota,Corolla,LE,sedan,automatic,5yfburhe2ep090539,tx,4.1,22202.0,white,brown,remarketing by ge/flagship credit acceptance,12850,12400,Thu Jun 11 2015 04:00:00 GMT-0700 (PDT),
492933,2009,Volkswagen,Jetta,SportWagen S PZEV,wagon,automatic,3vwmz71k89m274392,wa,2.9,123525.0,gray,gray,wells fargo dealer services,3825,4200,Wed Jun 03 2015 05:45:00 GMT-0700 (PDT),
154455,2008,GMC,Acadia,SLE-1,SUV,automatic,1gker13718j258791,nj,4.2,169510.0,gray,black,wells fargo dealer services,5875,7100,Wed Jan 21 2015 01:30:00 GMT-0800 (PST),
199950,2010,Ford,Edge,Limited,SUV,,2fmdk4kc0aba35112,qc,2.6,74818.0,black,beige,ars/dealer ars canada,16450,15200,Tue Jan 27 2015 02:00:00 GMT-0800 (PST),
380107,2013,Ford,Escape,SE,SUV,automatic,1fmcu0gx4duc80875,fl,5.0,57993.0,gray,gray,northwestern chrys/j/d/ge,13800,13900,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),
427284,2012,Nissan,Rogue,S,SUV,automatic,jn8as5mv7cw377609,il,3.5,38415.0,gray,gray,nissan-infiniti lt,16300,16200,Thu May 21 2015 03:00:00 GMT-0700 (PDT),
474043,2011,BMW,5 Series,528i,sedan,automatic,wbafr1c53bc750732,fl,4.5,51132.0,black,beige,the collection,21500,21600,Thu May 28 2015 02:15:00 GMT-0700 (PDT),
34919,2012,Acura,RDX,Base,SUV,,5j8tb2h21ca000520,pa,3.8,26692.0,silver,black,"ahfc/honda lease/trust/hvt, inc. eot acuras",21100,21300,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),
524539,2012,Ram,1500,Sport,quad cab,automatic,1c6rd7ht6cs337999,mi,3.9,44030.0,black,gray,larry hudson chevrolet buick gmc inc,23400,23000,Tue Jun 30 2015 06:30:00 GMT-0700 (PDT),
542594,2014,Chevrolet,Tahoe,LTZ,suv,automatic,1gnskce06er160567,mo,4.4,36628.0,red,gray,jim butler auto plaza,41600,42800,Tue Jun 16 2015 04:00:00 GMT-0700 (PDT),
424081,2013,Mitsubishi,Lancer,ES,Sedan,automatic,ja32u2fu3du017309,nc,3.2,55882.0,blue,black,dtg operations inc,8425,8500,Tue Jun 02 2015 02:15:00 GMT-0700 (PDT),
444851,2007,Dodge,Ram Pickup 1500,SLT,Mega Cab,,3d7kr19d47g808356,nv,2.9,66832.0,red,gray,findlay north volkswagen,13000,12700,Fri Jun 12 2015 05:00:00 GMT-0700 (PDT),
255241,2014,Kia,Soul,+,Wagon,automatic,kndjp3a51e7061609,wa,4.4,16087.0,black,black,"kia motors america, inc",14100,14600,Wed Feb 11 2015 04:30:00 GMT-0800 (PST),
107370,2014,Ford,E-Series Wagon,E-350 Super Duty XLT,Van,,1fbss3bl5eda11267,pa,2.7,23502.0,silver,gray,ford motor credit company,23600,24000,Fri Jan 16 2015 01:00:00 GMT-0800 (PST),
478498,2012,Toyota,Camry,XLE,sedan,automatic,4t1bk1fk9cu506050,fl,4.8,23320.0,green,gray,world omni financial corporation,17000,17900,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT),
391524,2007,BMW,5 Series,530xi,Sedan,automatic,wbanf73587cu24956,va,3.3,89042.0,gray,beige,hendrick honda woodbridge,10300,11300,Thu Jul 02 2015 06:50:00 GMT-0700 (PDT),
207190,2009,GMC,Sierra 2500HD,SLT,Crew Cab,automatic,1gthk636x9f171980,fl,3.9,77613.0,silver,gray,tdaf remarketing,32500,33800,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),
474212,2010,Mercedes-Benz,M-Class,ML350 4MATIC,suv,,4jgbb8gb4aa623279,pa,4.1,50718.0,gray,black,prestige motors inc,22000,18500,Thu May 28 2015 02:30:00 GMT-0700 (PDT),
335280,2004,Toyota,Sienna,LE 8-Passenger,Minivan,automatic,5tdza23c64s028507,ca,1.9,164039.0,silver,silver,toyota scion of downtown la,3700,3100,Wed Feb 18 2015 04:30:00 GMT-0800 (PST),
251922,2009,Toyota,Camry,SE,Sedan,automatic,4t1be46k99u304049,ca,1.9,141840.0,black,gray,ideal transportation,7075,5200,Wed Feb 04 2015 04:30:00 GMT-0800 (PST),
428034,2014,Chrysler,Town and Country,Touring,Minivan,automatic,2c4rc1bg3er325625,fl,4,29372.0,burgundy,black,pv holding inc/gdp,18450,18200,Mon Jun 08 2015 05:30:00 GMT-0700 (PDT),
246499,1995,Ford,F-150,XL,Regular Cab,automatic,1ftdf15y9snb60632,tx,2.0,63642.0,white,blue,wheels lt,950,1000,Thu Feb 05 2015 03:00:00 GMT-0800 (PST),
553816,2013,Ram,1500,SLT,crew cab,automatic,1c6rr7lt3ds714010,tn,3.9,23183.0,white,brown,sullivan auto group llc,27900,28500,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT),
260660,2003,Cadillac,CTS,Base,Sedan,automatic,1g6dm57n730136671,oh,2.9,156422.0,silver,gray,credit acceptance corp/vrs/southfield,2150,2350,Tue Feb 10 2015 04:00:00 GMT-0800 (PST),
502078,2002,Honda,Civic,LX,sedan,automatic,2hges16522h575824,ma,2.8,152063.0,black,gray,clay subaru,1850,1600,Tue Jun 02 2015 03:00:00 GMT-0700 (PDT),
372895,1998,Cadillac,Eldorado,Base,Coupe,automatic,1g6el12yxwu601068,az,1.9,97459.0,white,gray,security financial,1325,1800,Thu Feb 26 2015 03:00:00 GMT-0800 (PST),
98571,2011,BMW,5 Series Gran Turismo,535i xDrive,Hatchback,,wbasp2c52bc338327,on,2.8,59758.0,black,beige,bmw group financial services canada,27300,30000,Tue Jan 27 2015 02:00:00 GMT-0800 (PST),
514040,2013,Toyota,Corolla,LE,sedan,automatic,5yfbu4ee0dp120904,md,2.5,58220.0,silver,gray,the hertz corporation,9625,9200,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT),
420056,2012,Toyota,Prius,Three,Hatchback,automatic,jtdkn3du3c1506316,ga,4.1,39565.0,gray,gray,world omni financial corporation,13400,14500,Thu May 28 2015 03:00:00 GMT-0700 (PDT),
261546,2014,Ford,Focus,Titanium,Sedan,,1fadp3j28el307796,qc,4.9,21185.0,black,black,ford motor company of canada,16300,17000,Tue Feb 10 2015 02:00:00 GMT-0800 (PST),
363038,2010,Kia,Forte,EX,Sedan,automatic,knafu4a22a5823553,fl,2.3,77889.0,gray,gray,grow financial fcu,6350,6800,Thu Feb 26 2015 01:35:00 GMT-0800 (PST),
31810,2013,Ford,Edge,Limited,SUV,automatic,2fmdk4kc6dbc38087,il,3.4,38443.0,gray,beige,avis corporation,21300,20800,Thu Dec 18 2014 10:30:00 GMT-0800 (PST),
476045,2011,Infiniti,G Sedan,G37x,g sedan,automatic,jn1cv6ar9bm411619,tn,2.7,109828.0,gray,beige,nissan infiniti lt,13850,11600,Tue Jun 02 2015 03:30:00 GMT-0700 (PDT),
550390,2011,Ford,Escape,XLS,suv,automatic,1fmcu0c75bkc53487,oh,3.7,89126.0,blue,gray,lease plan usa,8200,8500,Thu Jun 18 2015 03:30:00 GMT-0700 (PDT),
468736,2013,Subaru,Forester,2.5X PZEV,suv,,jf2shabc4dh413398,pa,4.1,24309.0,—,black,r hollenshead auto sales inc,17850,18700,Fri May 29 2015 02:00:00 GMT-0700 (PDT),
365478,2011,BMW,3 Series,328i,Coupe,automatic,wbake5c56be573339,la,4.7,46013.0,—,gray,toyota of slidell,18600,17000,Wed Feb 25 2015 02:15:00 GMT-0800 (PST),
13120,2010,Toyota,Yaris,Base,Sedan,automatic,jtdbt4k33a1368411,nc,3.7,82363.0,silver,black,regional acceptance corporation / greenville,6900,6700,Mon Dec 22 2014 09:30:00 GMT-0800 (PST),
535075,2013,Infiniti,M,M37,sedan,automatic,jn1by1ap0dm511809,fl,4.2,45165.0,white,black,nissan infiniti lt,25500,30200,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT),
79659,2012,Dodge,Avenger,SE,Sedan,automatic,1c3cdzab7cn231317,fl,4.1,56278.0,black,black,dtg operations inc,8525,9700,Fri Jan 02 2015 10:10:00 GMT-0800 (PST),
140739,2013,GMC,Terrain,SLE-1,SUV,automatic,2gkalmek5d6397882,tx,4.3,8672.0,white,black,don davis nissan inc,19100,18750,Wed Jan 14 2015 02:20:00 GMT-0800 (PST),
519570,2013,Dodge,Avenger,SXT,sedan,automatic,1c3cdzcb0dn660877,ca,3.7,48483.0,gray,black,the hertz corporation,9800,10100,Wed Jun 10 2015 05:30:00 GMT-0700 (PDT),
326812,2012,Subaru,Impreza,2.0i Limited PZEV,Sedan,automatic,jf1gjag60ch030039,in,2.4,48633.0,black,black,first investors servicing corp,14600,11300,Thu Feb 19 2015 02:10:00 GMT-0800 (PST),
539910,2009,Ford,F-150,Platinum,supercrew,automatic,1ftpw14vx9fa92219,tn,3.5,74787.0,white,gray,"jpmorgan chase bank,n.a.",21700,25000,Tue Jun 16 2015 03:30:00 GMT-0700 (PDT),
3336,2007,Chevrolet,Tahoe,LT,SUV,automatic,1gnfc13j07r178497,ca,3.2,103251.0,white,black,afg/roquemore and roquemore inc,13850,12100,Thu Jan 08 2015 12:00:00 GMT-0800 (PST),
531021,2014,Chevrolet,Impala Limited,LS Fleet,sedan,automatic,2g1wa5e31e1175241,il,4,28006.0,silver,black,gm remarketing,12100,12000,Tue Jun 16 2015 03:00:00 GMT-0700 (PDT),
155197,2014,Dodge,Charger,SE,Sedan,,2c3cdxbg2eh265188,pa,3.0,21794.0,gray,black,hertz corporation/gdp,16050,16000,Thu Jan 22 2015 01:30:00 GMT-0800 (PST),
398719,2014,Hyundai,Tucson,SE,SUV,automatic,km8jucag0eu879436,nc,4.4,28518.0,silver,black,avis corporation,19600,19800,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),
279351,2010,Volkswagen,New Beetle,2.5L Red Rock Edition PZEV,Hatchback,automatic,3vwpg3ag9am019889,tx,3.6,66823.0,red,black,tdaf remarketing,7225,7100,Wed Feb 11 2015 02:00:00 GMT-0800 (PST),
432048,2013,Toyota,Corolla,L,Sedan,automatic,2t1bu4ee4dc105547,ga,3.5,24018.0,black,beige,world omni financial corporation,11150,11100,Thu May 28 2015 03:00:00 GMT-0700 (PDT),
486604,2013,Ford,Taurus,SEL,sedan,automatic,1fahp2e86dg188468,ny,2.9,73247.0,black,black,"ford motor credit company,llc",12150,7800,Wed Jun 03 2015 02:20:00 GMT-0700 (PDT),
277152,2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap4dn563785,tx,4.2,19636.0,black,tan,nissan motor acceptance corporation,14350,15200,Wed Feb 11 2015 02:30:00 GMT-0800 (PST),
363909,2013,Nissan,Altima,2.5 S,Coupe,automatic,1n4al2epxdc291159,fl,5.0,6635.0,gray,black,nissan north america inc.,15900,17800,Wed Mar 04 2015 01:00:00 GMT-0800 (PST),
241313,2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae1dh281956,oh,4.5,18901.0,black,gray,hyundai motor finance,12200,12600,Tue Feb 10 2015 01:30:00 GMT-0800 (PST),
30694,2014,Toyota,Camry,LE,Sedan,automatic,4t1bf1fk1eu404698,nv,3.7,19592.0,silver,gray,toyota motor sales usa inc/program,15450,15400,Fri Dec 19 2014 00:00:00 GMT-0800 (PST),
509224,2012,MINI,Cooper,Base,hatchback,,wmwsu3c52ct540102,pa,3.7,36637.0,white,—,bmw mini financial services,11150,10750,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT),
53205,2012,Infiniti,G Sedan,G37x,G Sedan,automatic,jn1cv6ar1cm973869,co,4.5,20645.0,black,gray,infiniti financial services,22800,22300,Tue Dec 30 2014 12:00:00 GMT-0800 (PST),
534291,2013,Ford,Fusion,S,sedan,,3fa6p0g7xdr122272,pa,4.4,13113.0,white,gray,"ford motor credit company,llc",12850,13500,Fri Jun 12 2015 02:00:00 GMT-0700 (PDT),
69014,2014,Mitsubishi,Outlander,GT,SUV,automatic,ja4jz4ax4ez017085,nv,4.3,10808.0,white,tan,mitsubishi motors of america,23100,25000,Wed Dec 31 2014 12:00:00 GMT-0800 (PST),
341165,2014,Honda,Civic,EX,Sedan,automatic,19xfb2f83ee273512,ca,4.9,1752.0,blue,tan,"ahfc/honda lease trust/hvt, inc.",17200,17700,Thu Feb 26 2015 04:00:00 GMT-0800 (PST),
379977,2013,Chevrolet,Malibu,LT,Sedan,automatic,1g11e5sa3df214288,va,3.6,39046.0,white,black,gm financial,13400,14800,Wed Mar 04 2015 01:30:00 GMT-0800 (PST),
296330,2009,Buick,Enclave,CXL,SUV,automatic,5gaer23d29j112944,fl,3.4,105661.0,white,beige,westfall auto sales,11850,11200,Wed Feb 11 2015 01:30:00 GMT-0800 (PST),
45265,2008,Chevrolet,HHR,LT,Wagon,automatic,3gnca23d98s725306,fl,3.5,90066.0,red,black,gateway one lending & finance,5150,3000,Tue Dec 23 2014 09:15:00 GMT-0800 (PST),
372581,2004,Nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41e54c874197,ga,3.3,140406.0,burgundy,tan,rick hendrick chevrolet,3150,4200,Thu Feb 26 2015 02:00:00 GMT-0800 (PST),
210531,2012,Toyota,Camry,LE,Sedan,automatic,4t1bf1fk8cu147035,wi,4.0,80043.0,silver,gray,"enterprise fleet management exchange, inc.",10550,11500,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),
32324,2013,Ford,F-150,XL,SuperCrew,automatic,1ftfw1cf1dfb58896,mi,5.0,530.0,white,gray,gm remarketing,21000,23500,Thu Jan 15 2015 01:30:00 GMT-0800 (PST),
361063,2004,Ford,Taurus,SE,Wagon,automatic,1fafp58u74a121754,ma,3.7,113089.0,silver,gray,o hara motors inc,1525,1600,Tue Feb 24 2015 02:00:00 GMT-0800 (PST),
335354,2003,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl18923b073738,va,2.0,149610.0,red,gray,pohanka honda of fredericksburg,2350,2200,Thu Feb 19 2015 01:50:00 GMT-0800 (PST),
43536,2011,Toyota,RAV4,Base,SUV,automatic,2t3bf4dv1bw173738,oh,3.6,31327.0,green,tan,toyota financial services,14900,14900,Tue Dec 23 2014 09:30:00 GMT-0800 (PST),
360755,2006,Mercury,Mariner,Convenience,SUV,,4m2yu56zx6dj02315,fl,3.1,131606.0,black,beige,innovate loan servicing corp,3150,2500,Thu Feb 26 2015 07:00:00 GMT-0800 (PST),
496592,2015,Ford,Fusion,SE,sedan,automatic,1fa6p0hd0f5106270,mi,4.3,2468.0,gray,black,"ford motor credit company,llc",18250,17700,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT),
74993,2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap0cn419305,pa,3.7,31675.0,blue,black,nissan-infiniti lt,12500,11300,Fri Jan 09 2015 09:00:00 GMT-0800 (PST),
440050,2005,Toyota,Sienna,XLE Limited 7-Passenger,Minivan,,5tdba22c35s039937,pa,2.6,143261.0,beige,beige,worldwide auto wholesalers inc,5725,5850,Fri May 22 2015 02:00:00 GMT-0700 (PDT),
308076,2006,Pontiac,Grand Prix,GT,Sedan,,2g2wr554761181432,oh,2.8,94211.0,white,tan,select remarketing group llc/loan max title,4575,2600,Tue Feb 17 2015 04:00:00 GMT-0800 (PST),
77224,2007,Hyundai,Sonata,GLS,Sedan,automatic,5npet46cx7h198024,oh,4.1,93579.0,green,gray,santander consumer,4325,5400,Tue Jan 06 2015 04:00:00 GMT-0800 (PST),
294550,2012,Ford,Focus,SE,Sedan,automatic,1fahp3f29cl441885,ga,4.7,17902.0,black,black,"ford motor credit company,llc pd",10750,11100,Tue Feb 17 2015 01:30:00 GMT-0800 (PST),
108022,2013,Chevrolet,Silverado 1500,LT,Extended Cab,automatic,1gcrcseaxdz245739,ca,4.1,28880.0,black,black,california fleet inc,20300,20800,Thu Jan 08 2015 12:00:00 GMT-0800 (PST),
367346,2007,Pontiac,G6,Base,Sedan,automatic,1g2zg58n174146723,mi,3.5,139091.0,silver,black,lafontaine cadillac buick gmc inc,3100,3400,Thu Feb 26 2015 01:30:00 GMT-0800 (PST),
468998,2012,Ford,F-150,XLT,supercab,automatic,1ftex1em7cfb01086,il,4.6,34444.0,black,gray,"ford motor credit company,llc",23300,27000,Tue Jun 02 2015 04:00:00 GMT-0700 (PDT),
149834,2007,Pontiac,G6,GTP,Sedan,automatic,1g2zm587x74134662,il,1.9,109784.0,blue,black,gateway financial services,5250,4800,Thu Jan 22 2015 06:00:00 GMT-0800 (PST),
97291,2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db6da511739,ca,4.1,27971.0,white,black,high bid trading co inc,50600,57500,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),
520911,2013,Ram,1500,SLT,crew cab,automatic,1c6rr7lt5ds642419,oh,4.8,27117.0,gray,gray,chrysler capital,27300,27600,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT),
240087,2013,Lexus,ES 350,Base,Sedan,automatic,jthbk1gg4d2034995,fl,3.4,19305.0,gray,black,lexus financial services,28000,25800,Tue Feb 17 2015 01:30:00 GMT-0800 (PST),
201185,2013,FIAT,500,Pop,Hatchback,automatic,3c3cffar7dt622314,tn,4.3,37659.0,silver,gray,ford-lincoln dealer program,8775,9400,Wed Feb 04 2015 02:00:00 GMT-0800 (PST),
374800,2011,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap6bc865153,fl,2.8,42667.0,black,beige,nissan-infiniti lt,15600,14000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),
63644,2011,Cadillac,CTS,Luxury,Sedan,automatic,1g6dg5ey7b0154493,il,3.0,37531.0,silver,black,ally,17400,17600,Thu Jan 29 2015 02:00:00 GMT-0800 (PST),
426973,2012,Ford,Escape,XLT,SUV,automatic,1fmcu0d76ckb28689,oh,3.5,65286.0,white,gray,"ford motor credit company,llc",12250,8000,Tue May 19 2015 02:00:00 GMT-0700 (PDT),
116704,2007,Nissan,Sentra,2.0,Sedan,automatic,3n1ab61ex7l659330,ga,3.7,91847.0,gray,gray,credit acceptance corp/vrs/southfield,4175,4200,Tue Feb 10 2015 05:10:00 GMT-0800 (PST),
6359,2013,Honda,Civic,LX,Coupe,manual,2hgfg3a54dh518195,ca,3.8,25142.0,silver,black,"ahfc/honda lease trust/hvt, inc.",12450,12900,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),
74422,2012,Cadillac,CTS,Luxury,Sedan,automatic,1g6de5e57c0108465,pa,4.3,34757.0,black,black,gm financial leasing,18000,17600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST),
310296,2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk4cu567388,fl,4.7,17716.0,red,black,world omni financial corporation,15750,14100,Tue Feb 17 2015 01:30:00 GMT-0800 (PST),
357652,2013,Chevrolet,Impala,LTZ,Sedan,automatic,2g1wc5e37d1161997,fl,3.5,62459.0,red,black,tdaf remarketing,11350,11500,Tue Mar 03 2015 01:00:00 GMT-0800 (PST),
488128,2014,Dodge,Avenger,SE,sedan,automatic,1c3cdzab3en222052,nj,4.2,7452.0,silver,black,chrysler capital,12350,12500,Wed Jun 03 2015 02:30:00 GMT-0700 (PDT),
347676,2007,Chrysler,Pacifica,Touring,Wagon,automatic,2a8gf68x77r289405,tx,1.9,102949.0,silver,gray,dt credit corporation,5250,4300,Wed Feb 25 2015 02:20:00 GMT-0800 (PST),
312655,2015,,,,,automatic,3gnal3ek3fs503442,fl,4.0,12371.0,blue,black,gm remarketing,17700,18400,Mon Feb 23 2015 05:00:00 GMT-0800 (PST),
70610,2011,Nissan,Maxima,3.5 SV,Sedan,,1n4aa5ap7bc810906,pa,3.2,47862.0,red,black,nissan-infiniti lt,16100,14600,Fri Jan 09 2015 09:00:00 GMT-0800 (PST),
2813,2009,Toyota,RAV4,Base,SUV,automatic,jtmzf33v19d002683,ca,2.1,193409.0,white,gray,ars/executive car leasing co,7725,7800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),
308465,2014,Lexus,GS 350,Base,Sedan,automatic,jthbe1bl8e5042366,fl,4.2,7631.0,silver,purple,lexus financial services,40100,41500,Tue Feb 17 2015 01:30:00 GMT-0800 (PST),
466573,2015,Jeep,Cherokee,Latitude,SUV,automatic,1c4pjmcs2fw529259,il,4,5473.0,white,beige,fca us llc,23800,22600,Thu Jun 04 2015 04:00:00 GMT-0700 (PDT),
413397,2014,Infiniti,Q70,Base,Sedan,automatic,jn1by1ar6em320009,pa,4.2,33821.0,silver,black,avis corporation,30100,29900,Fri May 22 2015 02:00:00 GMT-0700 (PDT),
400120,2012,Toyota,Camry,LE,Sedan,,4t1bf1fkxcu517868,fl,4,49484.0,red,tan,world omni financial corporation,12800,13400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),
76618,2010,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap4ac858913,nj,2.9,145103.0,black,black,nissan motor acceptance corporation,10150,8100,Wed Jan 07 2015 09:30:00 GMT-0800 (PST),
113735,2014,Chevrolet,Suburban,LT 1500,SUV,automatic,1gnscje03er216675,tn,4.3,39514.0,white,gray,enterprise veh exchange/rental,29800,29000,Wed Jan 14 2015 02:30:00 GMT-0800 (PST),
249377,2012,BMW,X5,xDrive35i Premium,SUV,automatic,5uxzv4c58cl988511,fl,4.5,43669.0,white,tan,lauderdale bmw of fort lauderdale,32800,32200,Fri Mar 06 2015 01:35:00 GMT-0800 (PST),
252642,2014,Dodge,Challenger,SXT,Coupe,,2c3cdyag3eh246947,on,4.9,4005.0,black,black,chrysler canada inc,26600,25500,Tue Feb 10 2015 04:00:00 GMT-0800 (PST),
385834,2014,Toyota,Corolla,S,Sedan,automatic,5yfburhe3ep020113,fl,3.9,33656.0,black,black,ez rent a car inc,14500,14200,Tue Mar 03 2015 01:00:00 GMT-0800 (PST),
65264,2011,Honda,CR-Z,EX,Hatchback,automatic,jhmzf1d61bs000511,fl,2.4,53239.0,blue,gray,sunbelt chrysler jeep dodge inc,9225,9100,Tue Dec 30 2014 09:30:00 GMT-0800 (PST),
90527,2010,Volkswagen,CC,Sport PZEV,Sedan,automatic,wvwmn7an1ae551032,fl,4.0,56463.0,black,black,the collection,10300,11800,Thu Jan 08 2015 01:15:00 GMT-0800 (PST),
545950,2012,Nissan,Rogue,SV,suv,automatic,jn8as5mv6cw711337,pa,4.7,47232.0,black,gray,nissan-infiniti lt,13450,14300,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT),
120508,2013,Chevrolet,Cruze,1LT,Sedan,,1g1pc5sb7d7207055,fl,2.0,40061.0,silver,—,enterprise vehicle exchange / tra / rental / tulsa,10950,9000,Tue Jan 13 2015 09:00:00 GMT-0800 (PST),
306802,2013,Nissan,Rogue,S,SUV,automatic,jn8as5mt7dw547273,tn,4.5,10453.0,blue,gray,nissan north america inc.,16050,17200,Thu Feb 26 2015 02:00:00 GMT-0800 (PST),
65428,2011,Nissan,Maxima,3.5 SV,Sedan,,1n4aa5apxbc806316,pa,4.3,39232.0,gray,black,adcock brothers inc,16600,15400,Fri Jan 02 2015 09:00:00 GMT-0800 (PST),
99478,2009,Cadillac,CTS,Base,Sedan,,1g6du57vx90103253,pa,4.3,45783.0,red,gray,koons tysons toyota,15000,15400,Fri Jan 16 2015 01:30:00 GMT-0800 (PST),
50604,2015,Volvo,XC70,T6,Wagon,automatic,yv4902nb3f1196481,wa,4.6,8840.0,brown,black,volvo na rep/world omni,33000,33300,Wed Jan 07 2015 05:00:00 GMT-0800 (PST),
33224,2013,Hyundai,Veloster,Turbo,Hatchback,manual,kmhtc6ae1du127559,tn,4.2,39360.0,silver,black,"paul's trading station, llc",14350,15000,Wed Feb 11 2015 02:30:00 GMT-0800 (PST),
50524,2013,Buick,Regal,Base,Sedan,,2g4gr5er3d9156114,fl,4.3,87247.0,beige,tan,lease plan usa,10950,10400,Fri Jan 16 2015 02:15:00 GMT-0800 (PST),
293385,2014,Jeep,Patriot,Sport,SUV,automatic,1c4njpba6ed812050,fl,4.0,13795.0,blue,black,hertz corporation/gdp,13950,14800,Mon Feb 16 2015 04:30:00 GMT-0800 (PST),
349939,2010,Ford,Ranger,SPORT,SuperCab,automatic,1ftlr4fe0apa21579,ca,2.0,131799.0,white,gray,lease plan usa/tra,10150,7200,Wed Feb 25 2015 07:05:00 GMT-0800 (PST),
267490,2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2apxcc172726,pa,2.5,26814.0,white,—,nissan-infiniti lt,12550,12000,Fri Feb 13 2015 01:00:00 GMT-0800 (PST),
371950,2007,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng71xx7a101515,fl,1.9,96885.0,white,brown,premier partners inc.,18250,18800,Thu Feb 26 2015 03:25:00 GMT-0800 (PST),
83449,2007,Pontiac,Grand Prix,Base,Sedan,automatic,2g2wp552271146688,nc,2.7,114082.0,silver,black,dt credit corporation,3750,4300,Tue Jan 13 2015 09:30:00 GMT-0800 (PST),
